value_eth,is_new_recipient,interaction_count,gas_gwei,blacklist_hit,repeat_tx,label,txhash,blockNumber,from,to
0.00185,1,0,1.031254902,0,0,0,0x7e49a0ecb48f266089903348bb954d0cbd757ef27622edf0ac4bfa4d627d2290,24546676,0x28c6c06298d514db089934071355e5743bf21d60,0x92e37d4b646dfb9b2dba87656aaafbacf964e630
0.10130009,1,0,1.032186998,0,0,0,0x6e2cd8d13a1e3572a97cfebacac0763ed1937745778bf162595ea5c5b59b279c,24546675,0x28c6c06298d514db089934071355e5743bf21d60,0x89d58aa1e3663ac6e6f3186c43e702bd74f2616a
1.87657859,1,0,1.031611934,0,0,0,0xff79fa3d4170fb36868d42a835803580781b67d1781486395fe56fffa348a389,24546674,0x28c6c06298d514db089934071355e5743bf21d60,0x0002c24609016510adbac3a63d67ef07095e4663
0.00305,1,0,1.031179441,0,0,0,0x38860dbcff43dd9de3e7a54dfa77df96e51e1dd5f4e813827e2cc3f97f51e650,24546663,0x28c6c06298d514db089934071355e5743bf21d60,0x63f6380d3882a25dafb0524daa0d8ee075c50ab6
0.0144354,1,0,1.030904161,0,0,0,0x74bb3fde3124210a08e00d3cce6f13bb8c4fbe4658d6b736223f645b92d4de4a,24546655,0x28c6c06298d514db089934071355e5743bf21d60,0x801b49eb0b2e98db93d5167f5e4f83af05a6f5b6
0.01067277,1,0,1.033073701,0,0,0,0xa44ee7383c287cd9277133efe765aaf9b963223dac67ddcbcc828ef54bd64e71,24546651,0x28c6c06298d514db089934071355e5743bf21d60,0xf96e692b86983b6eb6239361dd625cf372bdba4c
107.66506103402462,0,9,0.233675282,0,1,0,0xc442e55abe56809b76502366bba3fca89fae694195cce30547c82d3dee29547b,24546647,0x06fd4ba7973a0d39a91734bbc35bc2bcaa99e3b0,0x28c6c06298d514db089934071355e5743bf21d60
0.10985,1,0,1.035273697,0,0,0,0x4aeb85218c16e9f69d590b7bc22c0d157ccc9a2ba6453c9b93848ffaca20d243,24546645,0x28c6c06298d514db089934071355e5743bf21d60,0x78693a466a6029979f4e42c728b1f40c4e65fa59
0.63675,1,0,1.037820166,0,0,0,0xcf69e94de08824ffae1d4d8fdd63a3b02ca31fe7dc54fa3c9bee23b49c8d70f2,24546640,0x28c6c06298d514db089934071355e5743bf21d60,0x69b1a84259922810e3c51984ab3cd5fa80b3ad5d
0.5070309299603448,0,0,0.238286072,0,0,0,0x0b180c65f0f138ef11027399f4983f95887aa7fd31922caa5e01de37d027a87f,24546630,0x230500439cc0b82c45b0761f711e778a402cb37b,0x28c6c06298d514db089934071355e5743bf21d60
2.231714562273857,0,0,0.238286072,0,0,0,0x5799c0c65d9de4c03f8762221bd64bbc5d29d2c9661c2d2e1dcdc175fab4d97f,24546630,0xfe9529b753b412941127fea1981e5ce0a85c101e,0x28c6c06298d514db089934071355e5743bf21d60
0.5461585075113933,0,0,0.238286072,0,0,0,0x335cefda58f1c432569fd330306b7a69e6dd66fcf728bf2a3fce45fac0de255a,24546630,0x8af805ee105609c54296a08505d337dfe2717e1e,0x28c6c06298d514db089934071355e5743bf21d60
0.757255167997315,0,0,0.238286072,0,0,0,0x91e68d07eccf7aacfc581f12ba2f52dd53256e2f8fc93b8a8f5d4ef8a8b5e8ac,24546630,0xfa6afde5e272e912a409c444fb02df25012a654a,0x28c6c06298d514db089934071355e5743bf21d60
99.99946122590856,0,3,0.238286072,0,1,0,0xe69f924e2fa26b3e7ec8adfcb9778946adc72199111a32bfe884b5725c8c41f3,24546630,0xb46a0f71fded6ceb00b1c9278e0ac7e22c242df5,0x28c6c06298d514db089934071355e5743bf21d60
19.999973485460515,0,1,0.238286072,0,1,0,0x4dd851a40b98ef519c6394621b27622f873c86d0dc1cf3361d52cc266805eafa,24546630,0xf95b8114495026193b91e17e0af6e11c4aa49125,0x28c6c06298d514db089934071355e5743bf21d60
2.6113895277909487,0,1,0.238286072,0,1,0,0x64d76bdc04e7fae045aa3a848f2d5890da1d3882d5d28fe2e17da7fca3bb6339,24546630,0xdee2917c96e759fe21c4ddc2995e613a1365e3e9,0x28c6c06298d514db089934071355e5743bf21d60
0.48625645,0,0,0.238286072,0,0,0,0x2d3da64b8a8aada5e37360c95299e295c6cba9030224d89eb8ba59599e6d94ed,24546630,0xd77b4aa0a101ffa27a0d4e025e896d9084183cd6,0x28c6c06298d514db089934071355e5743bf21d60
0.9092197687246606,0,1,0.238286072,0,1,0,0x61f1242ab42f0685cd17221efdbe2450c0d598921f33ab51ffaea7f86c9e0d0b,24546630,0xcd34bd107041bcfe2e9a391a2094a2b5e05d87be,0x28c6c06298d514db089934071355e5743bf21d60
0.40081807,1,0,1.03714366,0,0,0,0xdc3f5c7b74c9d90c820a88761992e4be80cf843e6cdf4022d78e702c4bbc9363,24546624,0x28c6c06298d514db089934071355e5743bf21d60,0xbc9271d432d918f912ce0ecfcd0601030d45adb4
0.00324856,1,0,1.03714366,0,0,0,0x1943dbca2aa0551be0b9b3ed8a9647e8353bf621f17d3f249f12c104e73df695,24546624,0x28c6c06298d514db089934071355e5743bf21d60,0x06d2a229fbd2890e58a988ae87dc25b878b8116e
0.00937377,1,0,1.039985907,0,0,0,0xbc24935eebbb5af1e0c0af6e1c110707c71c661a2f1aa3192f84fa07bf5af8f1,24546621,0x28c6c06298d514db089934071355e5743bf21d60,0x0f5db7a58bf5721258dfc1f66e847e73dbc6ae8d
0.0052446,1,0,1.040948231,0,0,0,0xbe11fb7d48fb60490017a022dceb458899019382198d0df103cc3f02fa5f2b72,24546617,0x28c6c06298d514db089934071355e5743bf21d60,0x5b3d0ecf7678092824d505815cda4e395120b2d0
0.0181892,1,0,1.041067146,0,0,0,0x2f804bb65b5be3b33b669e4ae5c361da2a05293796cfef0c574857396c8d48ab,24546614,0x28c6c06298d514db089934071355e5743bf21d60,0x9bcf091fde4ce267da834202d4570eb4812150ef
0.50380224,1,0,1.046663179,0,0,0,0x1e7365016a88a44f79f82af4bb8f398eb70fcdc28d5e2b8a77176282883b32ce,24546612,0x28c6c06298d514db089934071355e5743bf21d60,0x9100835575c4969989ca4de8bd56be66498592f0
183.1878950548185,0,4,0.238743669,0,1,0,0x4b41a7445456e448653258fc1fe39dc9d7595e4902360e21b633393f1ed3b667,24546604,0x3c7201f61c491ae4772138fe150008d546c450d9,0x28c6c06298d514db089934071355e5743bf21d60
0.00230041,1,0,1.041887147,0,0,0,0xb2cc7a9821f5f5c1db158089d81af03ce6d94c3f4a678cb7477cdea5e5be8eda,24546601,0x28c6c06298d514db089934071355e5743bf21d60,0x25fc14a4f7aab99c3cb634a35b4c8636cfa1f0c5
1.0603214821238152,0,0,0.24161278,0,0,0,0x5032d4ef54483eaa4791139b216447313e9e4b8c1077b781e33dfb76e3abc63d,24546595,0xc5deaac5a21f4c4eb7638f94eb78d28654146ed2,0x28c6c06298d514db089934071355e5743bf21d60
2.199994359542266,0,12,0.24161278,0,1,0,0x99add925fa40374bb18266b62d12875751317d0564d4cf1a3fcf145015f631fd,24546595,0xd275c77cc1dd410ede0690dd8a9b3af729e4dcc4,0x28c6c06298d514db089934071355e5743bf21d60
0.5593643068563274,0,1,0.24161278,0,1,0,0x8ee5ec2628fc730b29c92a4c287dc68b9ed02a29bec08473c5dba0ff5dfba35f,24546595,0x3433bb52d14063e0b754121c61cc33670ab3bd4b,0x28c6c06298d514db089934071355e5743bf21d60
5.400563023276232,0,0,0.24161278,0,0,0,0xf213e63c51c58b6865e30687de667a164039db3b426e3a44e9504c8681954179,24546595,0x45b3d569963d3ae2520c09499629350a0083d213,0x28c6c06298d514db089934071355e5743bf21d60
0.659994565700493,0,0,0.24161278,0,0,0,0x733de67337707e01429bd22f87ec0be789172f6af05bc9c03d86455115976c90,24546595,0xebf7aa85a8a8089e12b20a3745f6443e0e5a5c9c,0x28c6c06298d514db089934071355e5743bf21d60
303.1799736687391,0,4,0.24161278,0,1,0,0x8e6b9423be3d8152ce10ebda4df53ba5be8361d2c5b01d129e05dfcacf28e42e,24546595,0x08dc8ffc2db71ea07537d1328b3be0799b604396,0x28c6c06298d514db089934071355e5743bf21d60
107.09987350684985,0,0,0.24161278,0,0,0,0xc3a9ba9be63a2b3f255f98205416d7028b3c61fbeabcde58b427d0be570bb290,24546595,0x192e75ee7923aaac6e8bf094611b813cb985786e,0x28c6c06298d514db089934071355e5743bf21d60
0.527442808302867,0,0,0.24161278,0,0,0,0x64d76d95e753b761e26a9fb21a26ee3d6bf6075a14baef6ea7b3ce1e2a56afeb,24546595,0x835213a91aba86d29c4780302b8a6c9f502aa558,0x28c6c06298d514db089934071355e5743bf21d60
0.99999499136581,0,0,0.242150292,0,0,0,0xfdc1e6540045d961fcd9d72def3b67e7cb96167e57340fe32fafded507398a0a,24546594,0xf4bb564830ff2e45e42f25668aeeab2448ee64c1,0x28c6c06298d514db089934071355e5743bf21d60
0.885009740487497,0,0,0.242150292,0,0,0,0xf6eb9bfb515662ff29378e85d1592953f211faf5110946347272c4c900fa42d6,24546594,0xe67921cf54a07bf75393dbd4b4f87d81922f0e05,0x28c6c06298d514db089934071355e5743bf21d60
1.019610477524814,0,0,0.242150292,0,0,0,0x87034e1b6e40129efa8a2aa8d9caec6bc19d2236342003c4442699fb0242f6d1,24546594,0xa7436afc3d59e11d023bf5c01ce58ec5c3902043,0x28c6c06298d514db089934071355e5743bf21d60
0.24823658,1,0,1.043725022,0,0,0,0x3880ee481e555cd452c00d6d922888001b5998ea806853a618c8a9a13af0eb8b,24546589,0x28c6c06298d514db089934071355e5743bf21d60,0xb9905129c51280691e20e69e5e771a4cff9b2b0a
62.80685,1,0,1.040231353,0,0,0,0x090aa9a710f7eb0eeeb2a3afdbacb894f1296fe65c6fec10447dc23fda8640de,24546588,0x28c6c06298d514db089934071355e5743bf21d60,0x3555cb828d5e86ed71425580fc7e53514826f326
66.99985,1,0,1.04041783,0,0,0,0xf142e690a1d46db39fe2c5b844cdcee64802e6ae3a8da352c266929bf3e6a205,24546583,0x28c6c06298d514db089934071355e5743bf21d60,0x478271c960137418c9d90082dddbf68aa72e4367
0.00563345,1,0,1.039955284,0,0,0,0xa1924016eba99b47ce0cb12a6038efaaba3810e34400890aae8557ae136299a6,24546573,0x28c6c06298d514db089934071355e5743bf21d60,0xf299756da9d7b08295765557beffa639195d4932
0.0905,1,0,1.040066144,0,0,0,0x101b273a16b9128276bac9f172a2fe07af5e53669668281280c5fcb81eecf1f0,24546564,0x28c6c06298d514db089934071355e5743bf21d60,0x2f06c9eae7d95cdb30ae77a3b8f47f8bebf3ca9f
0.0082416,1,0,1.043668688,0,0,0,0x1ac5c64c4f265c7a650b1f1ac084709c3fbe5415a8c24dc8873a46d4ab560f1d,24546556,0x28c6c06298d514db089934071355e5743bf21d60,0x27981ba0fdcf205cf21f758adb3921e382e6af21
1.4884798131364108,0,0,0.238819943,0,0,0,0x16870ea153148a9fd3a80f60c61f4da01fd7bbaa8b2ae5636942ad59f5937c02,24546555,0xcdbdaddc2fb11154faea9f9d3ff26620cce4961d,0x28c6c06298d514db089934071355e5743bf21d60
0.663466404265006,0,0,0.241283866,0,0,0,0x40c5a3c790c0d262d9f825912a6d5077a6dfc2ef63e02036f2748320fc42b13e,24546546,0x1e197ae8055d2014738325f3aeb9b533e8e3e8e1,0x28c6c06298d514db089934071355e5743bf21d60
14.49999332909821,0,0,0.241283866,0,0,0,0x4973652627a3610bba0cb4aac3ee3451acd535d344635aca710228a44d55cbd9,24546546,0x7bf04a51bb4f93af20656ce0024c5e2e6fbc7226,0x28c6c06298d514db089934071355e5743bf21d60
29.99989372519354,0,0,0.241283866,0,0,0,0x6f6a48ada570f7d8dd41f88590ccd9960132a53764f0f58f38633ed22f4f8579,24546546,0xae29ee079f46bb1bff9ab7c63ec122a0bdb5ac71,0x28c6c06298d514db089934071355e5743bf21d60
0.71760987,0,0,0.240608391,0,0,0,0x52858c3e187d86fc1bee038374591b0672453cf72fa7b59ec8ccdb6e1e01b5d8,24546544,0x32178a45aae6c7bbc6025f5200a8ef9ee982e95e,0x28c6c06298d514db089934071355e5743bf21d60
1.4765978588245252,0,0,0.240608391,0,0,0,0x5b4cadd3ac4e0cac2f2aa84aa123d140085ff4f54c3f6a0fa9b56da0d3d7ef1f,24546544,0x5e4e30bcdf78e1d03429d1fb3bb41c7b7234bf16,0x28c6c06298d514db089934071355e5743bf21d60
8.86710631295517,0,11,0.240608391,0,1,0,0x70ed3f11d4a5ff170a77ed3cb4224c188c029c06b28ba45d8d3af32a3603c77c,24546544,0x86a067030a9668c13ff2a8c4d5415afc776d4c63,0x28c6c06298d514db089934071355e5743bf21d60
3.223111272127763,0,1,0.240608391,0,1,0,0xe6c2329a14bc2e073dbddda7b2007a3f946aee7a611fe7a367022c90847b7299,24546544,0x231316d003ff8d2e2aab000eb03c034e727a17a3,0x28c6c06298d514db089934071355e5743bf21d60
4.99985,1,0,1.043429699,0,0,0,0x22b0c6e995a47dd6d9cba0384b772137d5dc06753ba68d241550c48a022a310d,24546535,0x28c6c06298d514db089934071355e5743bf21d60,0xc0b7d8de1c2c7ebfc483d72b5750cf07a4e85a2e
0.2418199,1,0,1.044220441,0,0,0,0xcbd2d30f0fe2f460307a93319b1957ae360b91e4978d78849903bd39d079be80,24546533,0x28c6c06298d514db089934071355e5743bf21d60,0x609d44a608a1c80bb8c9c07a8eeab7bb8bdf2826
0.05318,0,1,1.04238713,0,1,0,0x794c98d4ab6d0f29689c6d1537667ae360ea77aaa537a716f5a027de0addaa3c,24546525,0x28c6c06298d514db089934071355e5743bf21d60,0x9cd80d37ace39214c9481108c119ef338d18cd3d
0.30601177,0,1,1.04238713,0,1,0,0x844cc399cb2b7591a76b57895d5bb77c2ed0b206c025d7c2c1ba37432f9d4a62,24546525,0x28c6c06298d514db089934071355e5743bf21d60,0x1d20f1ef5c5c48c4360484a845fc79dd3dd789e3
0.12067615,1,0,1.040876499,0,0,0,0x454dbef0d88928f73051881b5a011ad1b1f336fbd37c736e45ec66336af84a91,24546521,0x28c6c06298d514db089934071355e5743bf21d60,0xbc43691ba9eb7adfe469f090ad570f3ffa29cd36
0.06392077,1,0,1.042071444,0,0,0,0x088c2f821b54efb7cde5ab06ce6aa40b12cb94a6cd3f004a6fdd4e5f676dff5c,24546520,0x28c6c06298d514db089934071355e5743bf21d60,0xdf86eca886e8d5ab2f6e4be352536f3ae2e93d63
0.7302575244374611,0,0,0.24255798,0,0,0,0x450a70a0a4d4514e586a94f88569f76369f2681a297ca5fd2424f1e7463bec18,24546512,0x4267dcf1a614791aaf2e55b8ab742298d7744667,0x28c6c06298d514db089934071355e5743bf21d60
0.05976274,1,0,1.04255798,0,0,0,0x3392d49c64cffe6846032455d6f065091a8e4420d217155e0782490fa30029b8,24546512,0x28c6c06298d514db089934071355e5743bf21d60,0x9f82bfbf0513a1f4dd405c7853cb953650f5bf7d
0.00285,1,0,1.039004312,0,0,0,0xfbe339b1ea9b99bcf4e3b41a2e5d6016525c2156e20e2690bfb4601a10121be8,24546505,0x28c6c06298d514db089934071355e5743bf21d60,0x7c9d6c080f1bc87a0e553e8c77188add6083fa8b
0.35118,1,0,1.039840025,0,0,0,0x65e4bc0842194b524d9eeed71c98030991e144e29b0177e998883cdd40e24a1d,24546500,0x28c6c06298d514db089934071355e5743bf21d60,0xc1596eabc7fdcfb36a5662dbf9dc4299fde0c199
8.620057812018828,0,2,0.244749667,0,1,0,0x863b8ed6a80eaf57234bb16d9bab5afb44981cd626d304d7cc1c586aba037ba2,24546496,0x88bbcaeeaf0dca4ad50e8aab9387cd78c60be758,0x28c6c06298d514db089934071355e5743bf21d60
0.9102277176255468,0,0,0.244749667,0,0,0,0x2952fb81ee43a394ae143f6559d3bb358373093fd07a3a8bb3a1bd1203f92ec9,24546496,0xd85fc9b30699ddc21580512e7daaef1358409e60,0x28c6c06298d514db089934071355e5743bf21d60
0.12305,1,0,1.043520861,0,0,0,0x9b2ba8355d96879b0fa3631e2cb6d7d6398f97ee1cd64fe66d4e5af212e245bd,24546495,0x28c6c06298d514db089934071355e5743bf21d60,0xa1cb69b9cdf58fe739627104b812c0792029b4c4
2520.9997135737744,0,25,0.246735189,0,1,0,0x253a911e8c23c4655c43c16385d53e572ed5bb0e9d15fbe15e2ca4e8d38917cc,24546494,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,0x28c6c06298d514db089934071355e5743bf21d60
0.0101397,1,0,1.046735189,0,0,0,0xcc0d3e721d6a7b147d42b60b52266fc895329b279e632a9e6602f7823b451894,24546494,0x28c6c06298d514db089934071355e5743bf21d60,0xe6d18283ef92764ca0422143e93d36a5ab50cf1f
1.19587146324163,0,0,0.244694791,0,0,0,0xd16eb85b9bb365f1fd6ea6835404468dc5092d71cc4ee1e5b9a4519f1d9cd5cb,24546482,0x02f2de5939fcdfefe8533977c6bd71d557a8455d,0x28c6c06298d514db089934071355e5743bf21d60
0.98864951,0,0,0.244694791,0,0,0,0xc34bec763b96292ed2a90453c7ab0d7662ec01170bfe43f94b9c7dd2bce173e2,24546482,0xe68adc9c0ced96f8eb9cf5de6dcfda690b123438,0x28c6c06298d514db089934071355e5743bf21d60
0.5519689286476679,0,2,0.244694791,0,1,0,0xf6ff2b7ea95033cb999ed35708fb86131c8af3827f5cf2877abd3806b7f1e1f1,24546482,0x4801e920fa49e214220d1f00f03f9714b2f7123e,0x28c6c06298d514db089934071355e5743bf21d60
0.5133500777137454,0,0,0.244694791,0,0,0,0xe3c80accf07d014ac326d2a6444b6a5b670600de5b7ba2fae8fdcdf0679f72f8,24546482,0x65c1973432f4d5490b5649f4346e2bf79546c58d,0x28c6c06298d514db089934071355e5743bf21d60
1734.166669627369,0,0,0.244694791,0,0,0,0x4bf0d9643167d485e23b00e2a3bec04d9be98030607581e0f5f41c031ea2963b,24546482,0x73ecd40f5f89697c517b0661f90122728267a956,0x28c6c06298d514db089934071355e5743bf21d60
2.0132453983273813,0,0,0.244694791,0,0,0,0x3d0f26bcd99bf9b80fa9253ad1b9c44f1f3614889f1ba74bdfb90d0fb1414c33,24546482,0x01f680ea8ebb5e60f36bd8bc217183a91b27fa4d,0x28c6c06298d514db089934071355e5743bf21d60
19.999886356732432,0,0,0.244694791,0,0,0,0xa7f3eb722b6726e1c5baa3bfbdf3d2dad887d5c0e05456928ca6917e8e8ea08b,24546482,0x1b9a88fe1061d6b528850e8a340e0559ec01705d,0x28c6c06298d514db089934071355e5743bf21d60
0.01008878,1,0,1.038207648,0,0,0,0xfac6154631ab335b498e324dd5b70ae5fcc005f0430839c734e73fa05906265f,24546480,0x28c6c06298d514db089934071355e5743bf21d60,0xe6383362372f1eaff9db6bd7ccd9d1fb692f11ad
0.13322317,1,0,1.044664982,0,0,0,0x396298f101201829fed28ff16b926475756b947a808e26c93614e711efee908b,24546471,0x28c6c06298d514db089934071355e5743bf21d60,0x795f1cf79f368147199032061b61c14678ddcee8
0.0312863,1,0,1.045403176,0,0,0,0x67a1ed1b0d9e53aec2697c5b709975ec87ec957c59edadca9eaed7cc1f0f37e9,24546467,0x28c6c06298d514db089934071355e5743bf21d60,0x42a0b5682f97ab7cd0fe5e51b37a977e510a73be
0.01432443,1,0,1.04314211,0,0,0,0x1fc9aaca6b60869d16117971969d8265cfd5f0fd8e5997b846dc10597d3a6eca,24546460,0x28c6c06298d514db089934071355e5743bf21d60,0xaa8dbc71242c07e0e3b594bdea9eb0ee2356472d
0.12637635,1,0,1.045437484,0,0,0,0x73f7b886e03610d604a3ce53be50b2eab5ebbf9dd185a5a3911cac2b4651ad74,24546453,0x28c6c06298d514db089934071355e5743bf21d60,0x429ab02ccef3c77845b5e08f2aad87d95d82ef41
0.50746102,0,0,0.247223673,0,0,0,0x0f33c234462b3b5c7150a7b8f232cd76ffb7b17f010c5e6a6cd89c251d306bce,24546446,0x76ee04ca9717bfc48b326b9bd52f828c3fe4c375,0x28c6c06298d514db089934071355e5743bf21d60
0.892466964581885,0,1,0.247223673,0,1,0,0xaf7947df889fa02fc2a6b281c6937967371d6fa9e0d1407ad540ffd0900dd61c,24546446,0x835213a91aba86d29c4780302b8a6c9f502aa558,0x28c6c06298d514db089934071355e5743bf21d60
0.944994958017285,0,0,0.247223673,0,0,0,0xd2663e228a908d53fe70624676d6cacae9910d244837701e2cf820246f6208ee,24546446,0x0716c7c4a19033a4bd7a2218a75069356fdfcec5,0x28c6c06298d514db089934071355e5743bf21d60
4.377294448061651,0,13,0.247223673,0,1,0,0xe0a1dcee5bb813cc8949efbaaf411a2ea62dabe48323d065afc5906ea5620284,24546446,0xd275c77cc1dd410ede0690dd8a9b3af729e4dcc4,0x28c6c06298d514db089934071355e5743bf21d60
1.169958,0,0,0.250129938,0,0,0,0x030d8f5355cfaa9e77a1a47af0086b76852e146a3480e1cd5943638b0360a772,24546445,0xa965950419c5831b859ed9579162a1d1a722c955,0x28c6c06298d514db089934071355e5743bf21d60
0.999991484663884,0,0,0.250129938,0,0,0,0x840a089a3a4c5dac7f33e36a0513e983db146e97c6d118a81d404be056e89dc4,24546445,0x6bc575601739be907f0b21bd0a39c692d631d9ea,0x28c6c06298d514db089934071355e5743bf21d60
0.14689052,1,0,1.050129938,0,0,0,0x374c15094c0bda766d46d876dea58e6ecae5d539c2edfe29d62cd092fe0151de,24546445,0x28c6c06298d514db089934071355e5743bf21d60,0xbb51821a59d9c0de07bbb0bef97e44e638e9bf22
45.20042996,0,3,1.05372002,0,1,0,0xd956dbcbcbe2b4f45883bd88fd986aa568dfb0b7611450ead8296e5ac127d423,24546443,0x28c6c06298d514db089934071355e5743bf21d60,0x083059bcf35e4d458d381f25314404d8a6f787ef
0.06573559,1,0,1.048854112,0,0,0,0x933fa42d31547fa90b6495b96de7a53f7e59e3234ccde9bedc1dfd5fad237a01,24546437,0x28c6c06298d514db089934071355e5743bf21d60,0xb62443a0abc52871e1c42e2d42d0d99a043fd543
0.53857814,1,0,1.042795244,0,0,0,0x5e9fa645b8c806af97f35703b3af7ee323a7eec27207bec08657394af0788595,24546424,0x28c6c06298d514db089934071355e5743bf21d60,0x96a102cf5f5e4c6fa7dac60b57b220aa558461fe
0.04930225,1,0,1.043596048,0,0,0,0x2f7a3804fc5447f33904168ff3de4d295c69f50b5a0b611c6d3d9f389554f00e,24546414,0x28c6c06298d514db089934071355e5743bf21d60,0x2fecb5265b968964fec196eacd9c0e6b5c55d3bd
1.02985,1,0,1.038963642,0,0,0,0x67c6844c9ea1f98f501bab3479e9367c136731c32307d788b39592ac2bc51bd3,24546408,0x28c6c06298d514db089934071355e5743bf21d60,0x1170ca765e3bc2a219ebc86f65566c82557c190f
0.00272977,1,0,1.042473807,0,0,0,0x3e5de038037d84d1c39dd32e29851d819b610a7041f31f937369a7fe00515dca,24546398,0x28c6c06298d514db089934071355e5743bf21d60,0xc12156b3e91fae108457bb775b3e2c8d1da6d73e
49.86322488988203,0,13,0.243057875,0,1,0,0xdf3d329e51fcb0dac197724579ea15e1b19cf437bcda15c834e6569271e7b4f4,24546397,0x483a910a7479af5bd1333014af97ee5c733a7052,0x28c6c06298d514db089934071355e5743bf21d60
200.09999019000423,0,0,0.243057875,0,0,0,0x76725a072f52537c989132dee436546ad5aa7f4e969d85750badbbadb8ade09b,24546397,0x3af2c92d892056697ff095d8ded9695d25c93da3,0x28c6c06298d514db089934071355e5743bf21d60
0.5163032493758435,0,0,0.243057875,0,0,0,0xe6d19a3bfee9a28615c46e0ec693280f63d1a8a8537cdb9b50402b267fee7f9a,24546397,0x5888a75c5f870412660c116cce385f10907d8fea,0x28c6c06298d514db089934071355e5743bf21d60
1.6999555321277011,0,0,0.243057875,0,0,0,0xc7377e93d3dc6d30e3aa311855be0b5ed9409f8e87f4effc5447cab36ca0652c,24546397,0x9ba4eaf2425b6c21ac0d81f204e2bb5e93027263,0x28c6c06298d514db089934071355e5743bf21d60
0.58441943,0,0,0.243057875,0,0,0,0x167c595e25e7b88ac381e8922a4692fad02d33c672c5bf34ece234f79564e610,24546397,0x0a68bb29707a12c8398ea910b6d8c35c8cb8f270,0x28c6c06298d514db089934071355e5743bf21d60
0.5693966538539117,0,0,0.243057875,0,0,0,0xf589eeb5a992860942a61cea3156886e26053cf32b8bbea51b9dda1c0dd32348,24546397,0x4dce42aa99747631c3389567d4d636276ed9c6b0,0x28c6c06298d514db089934071355e5743bf21d60
0.4999806493317064,0,0,0.238274572,0,0,0,0xa89c9cf08c22470e4d64ba21afb3be6aa4f2dcc80b8951dcda3ae873b8863070,24546396,0xd08521127d0d9bab79e56a2af836a412e1d24806,0x28c6c06298d514db089934071355e5743bf21d60
2.99985,1,0,1.048213535,0,0,0,0xca9dd4b5c57a82b5557ebe421a7509cfeaf4b5eba057a36559ba4135a0813340,24546388,0x28c6c06298d514db089934071355e5743bf21d60,0x836219ebfafd339d1bbb41cef918ca19f1b58869
0.0201297,1,0,1.045245662,0,0,0,0xc5e3543be91289205e92a4503503ff5d65e1866d242d798a0dcc9221ef2b3977,24546378,0x28c6c06298d514db089934071355e5743bf21d60,0x05b805d81412af05ad62a8729933f2e0fed9162c
0.0554943,1,0,1.038871179,0,0,0,0x8382e913305b0823160ea8e0ae4933ab0d0c4ef2934a6175d8f4c2b340ecca99,24546370,0x28c6c06298d514db089934071355e5743bf21d60,0x240af7dffbdcfd6ce3a5dd1bd4d309c937a6b924
0.16,1,0,1.041351812,0,0,0,0x73b87924808978e7bb554b8cbdcd715ed02381651542d15532cd86a1eccaaa10,24546364,0x28c6c06298d514db089934071355e5743bf21d60,0x3d1c4f1e1b38efd0112658184d30347ee8e11067
0.00564449,1,0,1.04046499,0,0,0,0xd96b382fc6f826586b0780a6d09f185f0dea537e887c3f33eb885786c20a93e0,24546356,0x28c6c06298d514db089934071355e5743bf21d60,0x7f227a2838f0fd221844df29058227b7a7c5b588
20.95067051958118,0,0,0.246847028,0,0,0,0x66828ba8e621665c0a1f2dc4887adc5f3cbd31c3afde7c883ba8a0a3c9ef7ea2,24546347,0x5f63c81197ba579518e49f5e09264be341e1a7b2,0x28c6c06298d514db089934071355e5743bf21d60
1.02200459,1,0,1.046847028,0,0,0,0x7c5caac8d8bc773e97b76093ae53a98fd79e86e62805624606f959f4343e1b17,24546347,0x28c6c06298d514db089934071355e5743bf21d60,0xdf48710c9ae74eae055acdedb081eaf50a6bffcb
0.26951773,0,1,1.049664773,0,1,0,0x5f2fc65a53c30caab1065bf7400214d7d324060548d6aa4b6c8e6ff61ebd66eb,24546346,0x28c6c06298d514db089934071355e5743bf21d60,0x84c01391cb2018776730da7511d02a7f2f55ad74
0.06059,1,0,1.046012665,0,0,0,0xc2f437d13654381bb8fcead149a570a59249e9be1409a681feeb98afcea00291,24546343,0x28c6c06298d514db089934071355e5743bf21d60,0x66a7dc644e9dd0d05e558a751545a3f1552ddc03
0.00602493,1,0,1.047481304,0,0,0,0xab19502441103e739be6b268dedb3b84d47c8d9a69710f84d7f104f9f7387f18,24546336,0x28c6c06298d514db089934071355e5743bf21d60,0x45dc05021244acd12c770b50337c01e011531a35
0.25059105,1,0,1.047481304,0,0,0,0x1e17d503717ca35c852ccf0de4f1b03f69d13af537fb093b21e51b517af870a6,24546336,0x28c6c06298d514db089934071355e5743bf21d60,0xbc2b4c9ea05e4dbda3c3e2794a9b429579b8891f
0.9999845036244372,0,0,0.244964192,0,0,0,0x749374847eede225deb511433ef6bccccb03b5930cd774832458d52e8e013f0c,24546333,0xe9ed7c678740b4e4b9eee2f9143085ad6091fce0,0x28c6c06298d514db089934071355e5743bf21d60
0.01565,1,0,1.044460498,0,0,0,0xdc3a324efc044b1c8337c69b950c6b720fd6a57641d3b1d5bda5f80cd19afb00,24546331,0x28c6c06298d514db089934071355e5743bf21d60,0x3766f700ab5d8da22d5e839474433cf969f3b692
